Filename;SignatureFileVersion;PUID;puidName;LogLines
054862.jpg;V44\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V45\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V46\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V47\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V48\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V49\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V5\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V50\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V51\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V52\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V55\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V58\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V59\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V6\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V60\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V61\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V62\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V63\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V65\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V66\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V67\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V68\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V69\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V7\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V70\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V72\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V73\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V74\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V75\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V77\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V78\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V79\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V8\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V81\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V82\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V83\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V84\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V85\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V86\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V88\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V9\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V90\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V91\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V92\;fmt/44,;JPEG File Interchange Format,;7
054862.jpg;V93\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V1\;Not yet assigned,;not known,;7
091011.jpg;V10\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V11\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V12\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V13\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V16\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V17\;;;6
091011.jpg;V18\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V19\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V2\;Not yet assigned,;not known,;7
091011.jpg;V20\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V21\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V22\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V23\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V24\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V25\;fmt/44,;JPEG File Interchange Format,;7
